,properties.delay,properties.length,properties.level,properties.speed,properties.day_of_week,properties.weekday_weekend,X,Y,MaxInjuryS,CollisionT,CrashType,LightCondi,TrafficCon,Commercial,NumberOfFa,NumberOfIn,NumberOfOt,NumberOfSe,NumberOfVe,Intersecti,CountyName,CityTownNa,interstate_is_odd,year,day_sin,day_cos,month_sin,month_cos,hour_sin,hour_cos,minute_sin,minute_cos,curve,grade,WET,DRY,UNKNOWN,FLOODED WATER,SNOW/ICE,SLUSH,two_way,divided,protected_medium,CLOUDY,CLEAR,RAIN,SLEET/HAIL/FREEZING RAIN,SNOW
131,1.2833333333333334,1.944269859,1.0,35.85317722222223,1,0,-76.1409366318706,43.0287394909984,0,other,collision with guide rail,2,none,0,0,0,0,0,1,1,onondaga,syracuse,0,2022,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.8477344278896709,-0.5304209081197426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
132,1.1666666666666667,1.944269859,1.0,37.245051,1,0,-76.1409366318706,43.0287394909984,0,other,collision with guide rail,2,none,0,0,0,0,0,1,1,onondaga,syracuse,0,2022,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.8477344278896709,-0.5304209081197426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
133,1.0,1.62177831,1.0,35.79104,1,0,-76.1409366318706,43.0287394909984,0,other,collision with guide rail,2,none,0,0,0,0,0,1,1,onondaga,syracuse,1,2022,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.8477344278896709,-0.5304209081197426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
134,2.3833333333333333,5.888732967,1.0,46.35436777777778,1,0,-75.9067445412205,42.1222714397177,0,other,collision with guide rail,2,none,0,0,0,0,0,1,0,broome,dickinson,1,2022,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
135,1.5333333333333334,2.730304174,1.0,38.941397166666675,1,0,-78.8552150666622,42.9986685959644,0,other,collision with motor vehicle,2,none,1,0,0,0,0,3,0,erie,tonawanda,0,2022,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.7865515558026426,-0.6175246149461918,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
136,1.6166666666666667,2.259926327,1.0,35.430644111111114,1,0,-78.8552150666622,42.9986685959644,0,other,collision with motor vehicle,2,none,1,0,0,0,0,3,0,erie,tonawanda,0,2022,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.7865515558026426,-0.6175246149461918,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
137,2.8833333333333333,2.713527157,2.0,29.850721555555555,1,0,-73.8116701159906,42.6880506788312,0,other,collision with other,3,none,0,0,0,0,0,1,0,albany,albany,1,2022,0.7907757369376989,-0.6121059825476626,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,-0.8993121301712191,-0.43730732045885556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
138,3.6666666666666665,10.295496099000001,1.0,48.442178444444444,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
139,3.0166666666666666,8.477364553000001,1.0,48.51052938888889,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
140,3.65,10.295496099000001,1.0,48.51674311111112,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
141,1.0,2.194682372,1.0,44.39704527777778,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
142,7.45,10.295496099000001,1.0,37.36932544444445,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
143,7.083333333333333,10.295496099000001,1.0,38.214391666666664,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
144,6.8,10.295496099000001,1.0,38.8916873888889,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
145,1.5666666666666667,2.194682372,1.0,37.220196111111115,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
146,1.4333333333333333,2.194682372,1.0,38.661779666666675,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
147,1.0833333333333333,2.194682372,1.0,43.17915572222223,0,0,-73.6929204167782,41.5227729275796,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,east fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.5076658003388407,0.8615540813938056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
148,1.55,3.149729599,1.0,44.00558077777778,0,0,-75.5260340597308,42.2020580977804,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,chenango,afton,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.730835964278124,0.6825531432186541,-0.4132121857683782,0.9106347728549131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
149,1.6166666666666667,4.111611907,1.0,47.05030466666667,0,0,-75.5260340597308,42.2020580977804,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,chenango,afton,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.730835964278124,0.6825531432186541,-0.4132121857683782,0.9106347728549131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
150,1.4666666666666666,3.694050595,1.0,46.92603022222221,0,0,-75.5260340597308,42.2020580977804,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,chenango,afton,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.730835964278124,0.6825531432186541,-0.4132121857683782,0.9106347728549131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
151,1.0666666666666667,1.903259373,2.0,39.916951555555556,0,0,-73.6983399288311,42.7326125851654,0,other,collision with other,3,none,0,0,0,0,0,1,0,albany,watervliet,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.4132121857683782,0.9106347728549131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
152,4.45,6.538065662,1.0,37.94720161111111,0,0,-73.9419269243287,41.5297808948783,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
153,4.45,6.538065662,1.0,37.94720161111111,0,0,-73.9419734008877,41.5297804785438,0,overtaking,collision with motor vehicle,3,none,0,0,0,0,0,2,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
154,4.45,6.538065662,1.0,37.94720161111111,0,0,-73.9419260823669,41.5297278904571,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
155,4.45,6.538065662,1.0,37.94720161111111,0,0,-73.9405054075377,41.5301111270104,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
156,1.0,1.880268646,2.0,40.233851388888894,0,0,-73.6983399288311,42.7326125851654,0,other,collision with other,3,none,0,0,0,0,0,1,0,albany,watervliet,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.4132121857683782,0.9106347728549131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
157,1.0833333333333333,1.813160578,1.0,38.53750522222222,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
158,1.2833333333333334,1.639176698,1.0,32.92030033333334,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
159,2.5833333333333335,3.674788094,1.0,35.231805,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
160,1.0833333333333333,1.880268646,2.0,39.09674022222222,0,0,-73.6983399288311,42.7326125851654,0,other,collision with other,3,none,0,0,0,0,0,1,0,albany,watervliet,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.4132121857683782,0.9106347728549131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
161,1.0,1.9977077650000001,1.0,42.83118727777779,0,0,-73.9419269243287,41.5297808948783,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
162,1.0,1.9977077650000001,1.0,42.83118727777779,0,0,-73.9419734008877,41.5297804785438,0,overtaking,collision with motor vehicle,3,none,0,0,0,0,0,2,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
163,1.0,1.9977077650000001,1.0,42.83118727777779,0,0,-73.9419260823669,41.5297278904571,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
164,1.0,1.9977077650000001,1.0,42.83118727777779,0,0,-73.9405054075377,41.5301111270104,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
165,1.0,1.9977077650000001,1.0,42.83118727777779,0,0,-73.9405054075377,41.5301111270104,1,other,collision with guide rail,3,none,0,0,1,1,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.26310256422752165,-0.9647678688145158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
166,1.0333333333333334,2.400977544,1.0,44.03664938888889,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
167,2.25,3.356024771,1.0,37.847782055555555,0,0,-73.9419269243287,41.5297808948783,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
168,2.25,3.356024771,1.0,37.847782055555555,0,0,-73.9419734008877,41.5297804785438,0,overtaking,collision with motor vehicle,3,none,0,0,0,0,0,2,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
169,2.25,3.356024771,1.0,37.847782055555555,0,0,-73.9419260823669,41.5297278904571,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.5076658003388407,0.8615540813938056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
170,2.25,3.356024771,1.0,37.847782055555555,0,0,-73.9405054075377,41.5301111270104,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
171,2.25,3.356024771,1.0,37.847782055555555,0,0,-73.9405054075377,41.5301111270104,1,other,collision with guide rail,3,none,0,0,1,1,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.26310256422752165,-0.9647678688145158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
172,1.4833333333333334,1.903259373,2.0,34.87762283333334,0,0,-73.6983399288311,42.7326125851654,0,other,collision with other,3,none,0,0,0,0,0,1,0,albany,watervliet,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9790840876823229,0.20345601305263375,-0.4132121857683782,0.9106347728549131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
173,1.0,1.026504892,2.0,30.15519394444445,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
174,3.8833333333333333,4.420433294,1.0,32.118730166666666,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
175,1.55,2.259926327,1.0,37.12699027777778,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
176,1.2666666666666666,2.629642072,1.0,41.103772500000005,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
177,2.1,3.356024771,1.0,38.93518344444445,0,0,-73.9405054075377,41.5301111270104,1,other,collision with guide rail,3,none,0,0,1,1,0,1,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.26310256422752165,-0.9647678688145158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
178,2.1333333333333333,2.996250962,1.0,35.18830894444445,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
179,2.183333333333333,3.0459606420000003,1.0,35.08267566666667,0,0,-73.7392416165895,42.6592162743822,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,albany,albany,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9976687691905392,-0.06824241336467088,0.97142989326471,-0.23732669987111488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
180,2.45,5.580532951,1.0,46.82661066666667,0,0,-76.084833617139,42.5253761967734,0,other,collision with sign post,0,none,0,0,0,0,0,1,0,cortland,virgil,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9422609221188205,-0.33487961217098616,0.8993121301712192,-0.43730732045885534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
181,2.3333333333333335,5.580532951,1.0,47.55361616666667,0,0,-76.084833617139,42.5253761967734,0,other,collision with sign post,0,none,0,0,0,0,0,1,0,cortland,virgil,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9422609221188205,-0.33487961217098616,0.8993121301712192,-0.43730732045885534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
182,2.066666666666667,4.301751433,1.0,44.533747166666664,0,0,-76.084833617139,42.5253761967734,0,other,collision with sign post,0,none,0,0,0,0,0,1,0,cortland,virgil,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.9422609221188205,-0.33487961217098616,0.8993121301712192,-0.43730732045885534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
183,1.05,1.903259373,2.0,40.14685927777778,0,0,-73.7170501455701,42.6876987963014,0,other,collision with guide rail,0,none,0,0,0,0,0,1,0,albany,menands,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.8169698930104421,-0.5766803221148671,0.5076658003388399,0.8615540813938061,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
184,1.5,1.43536701,2.0,30.030919500000003,0,0,-73.7170501455701,42.6876987963014,0,other,collision with guide rail,0,none,0,0,0,0,0,1,0,albany,menands,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.8169698930104421,-0.5766803221148671,0.5076658003388399,0.8615540813938061,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
185,1.4333333333333333,1.43536701,2.0,30.72685638888889,0,0,-73.7170501455701,42.6876987963014,0,other,collision with guide rail,0,none,0,0,0,0,0,1,0,albany,menands,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.8169698930104421,-0.5766803221148671,0.5076658003388399,0.8615540813938061,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
186,1.0333333333333334,2.400977544,1.0,43.887520055555555,0,0,-73.7170501455701,42.6876987963014,0,other,collision with guide rail,0,none,0,0,0,0,0,1,0,albany,menands,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.8169698930104421,-0.5766803221148671,0.5076658003388399,0.8615540813938061,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
187,1.5666666666666667,3.727604629,1.0,43.97451216666666,0,0,-73.8583528796197,42.7068759309171,0,other,collision with sign post,0,none,0,0,0,0,0,1,0,albany,albany,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.3984010898462414,-0.917211301505453,0.6783118362696161,0.7347741508630673,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
188,3.6166666666666667,6.538065662,1.0,41.2963978888889,0,0,-73.947644486983,41.5297513310597,0,overtaking,collision with motor vehicle,0,other,0,0,0,0,0,2,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.1361666490962471,-0.9906859460363306,0.6783118362696161,0.7347741508630673,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
189,2.783333333333333,6.538065662,1.0,45.298035000000006,0,0,-73.947644486983,41.5297513310597,0,overtaking,collision with motor vehicle,0,other,0,0,0,0,0,2,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.1361666490962471,-0.9906859460363306,0.6783118362696161,0.7347741508630673,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
190,2.466666666666667,2.903666683,1.0,31.94474594444445,0,0,-78.7919894484033,42.8634252158746,0,other,collision with other barrier,0,none,0,0,0,0,0,1,0,erie,west seneca,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.3984010898462414,-0.917211301505453,0.847734427889671,-0.5304209081197424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
191,1.7666666666666666,3.691565111,1.0,43.12944594444445,0,0,-73.947644486983,41.5297513310597,0,overtaking,collision with motor vehicle,0,other,0,0,0,0,0,2,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.1361666490962471,-0.9906859460363306,0.6783118362696161,0.7347741508630673,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
192,1.0333333333333334,1.9977077650000001,1.0,42.40865416666666,0,0,-73.947644486983,41.5297513310597,0,overtaking,collision with motor vehicle,0,other,0,0,0,0,0,2,0,dutchess,fishkill,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.1361666490962471,-0.9906859460363306,0.6783118362696161,0.7347741508630673,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
193,2.8333333333333335,2.811082404,2.0,31.478716777777784,0,0,-76.1036280538339,43.1406093228431,0,other,collision with snow embankment,0,none,0,0,0,0,0,1,1,onondaga,cicero,1,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.1361666490962464,-0.9906859460363308,0.8993121301712192,-0.43730732045885534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
194,1.35,3.792227213,1.0,46.79554205555556,0,0,-78.808521246369,42.9977297266826,1,overtaking,collision with motor vehicle,0,none,0,0,1,1,0,2,0,erie,amherst,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.816969893010442,-0.5766803221148672,-0.8183027759081689,0.574787410214407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
195,1.3166666666666667,2.602923119,1.0,40.39540816666667,0,0,-78.808521246369,42.9977297266826,1,overtaking,collision with motor vehicle,0,none,0,0,1,1,0,2,0,erie,amherst,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.816969893010442,-0.5766803221148672,-0.8183027759081689,0.574787410214407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
196,1.4166666666666667,3.6312921240000002,1.0,46.95088511111111,0,0,-76.8099996174169,42.1541019877467,0,other,collision with guide rail,3,none,0,0,0,0,0,1,0,chemung,horseheads,0,2022,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,-0.2697967711570252,0.962917287347799,0.9574220383620055,0.28869194733962117,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
197,1.9666666666666666,3.615757849,1.0,38.22060538888889,1,0,-76.0644864256208,42.4852139478302,0,other,collision with guide rail,1,none,0,0,0,0,0,1,0,cortland,virgil,1,2022,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,0.9422609221188205,-0.33487961217098616,0.5963673585385013,0.8027116379309637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
198,1.9333333333333333,4.547192978,1.0,45.4658055,1,0,-79.1781134157076,42.1366722884216,0,overtaking,collision with motor vehicle,0,none,0,0,0,0,0,2,0,chautauqua,poland,0,2022,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,0.631087944326053,-0.7757112907044197,-0.8747630845319616,0.4845508703326496,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
