properties.level,properties.speed,properties.day_of_week,properties.weekday_weekend,X,Y,MaxInjuryS,LightCondi,Commercial,NumberOfFa,NumberOfIn,NumberOfOt,NumberOfSe,NumberOfVe,Intersecti,interstate_is_odd,year,day_sin,day_cos,month_sin,month_cos,hour_sin,hour_cos,minute_sin,minute_cos,curve,grade,WET,DRY,UNKNOWN,FLOODED WATER,SNOW/ICE,SLUSH,two_way,divided,protected_medium,CLOUDY,CLEAR,RAIN,SLEET/HAIL/FREEZING RAIN,SNOW,CollisionT,CrashType,TrafficCon,CountyName,CityTownNa,properties.delay,properties.length,Predicted Delay,Predicted Length
2.0,28.30971844444445,0,0,-78.922788469947,42.7003097399215,0,0,1,0,0,0,0,2,0,0,2021,-0.5712682150947924,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.3984010898462415,-0.9172113015054528,-0.5528000653611931,-0.8333139190825152,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,rear end,collision with motor vehicle,highway work area,erie,hamburg,1.6666666666666667,1.469542415,2.2031074,1.7958871
1.0,42.77526377777778,4,0,-73.8188082194168,42.6905365304508,0,3,0,0,0,0,0,1,0,1,2022,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.0682424133646704,0.5528000653611936,-0.8333139190825148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,other,collision with other barrier,none,albany,albany,1.7333333333333334,3.782906648,1.4651155,3.2306132
4.0,12.787840333333335,0,0,-77.4852985180517,43.0789098572992,0,0,0,0,0,0,0,2,1,0,2021,-0.968077118866204,-0.2506525322587213,-0.5000000000000004,0.8660254037844384,-0.816969893010442,-0.5766803221148672,0.847734427889671,-0.5304209081197424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,rear end,collision with motor vehicle,none,monroe,perinton,5.083333333333333,1.355831522,3.1288133,0.86757034
3.0,19.573225,2,0,-78.7896805778149,42.8719799230606,1,0,0,0,1,1,0,2,0,0,2022,-0.72479278722912,0.6889669190756865,0.8660254037844387,-0.4999999999999998,0.9422609221188204,-0.3348796121709861,-0.4132121857683782,0.9106347728549132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,rear end,collision with motor vehicle,none,erie,cheektowaga,1.4333333333333331,0.697178262,1.338539,1.6592699
1.0,35.8469635,4,0,-73.7150084981891,42.68919083233,1,0,0,0,1,1,0,2,0,1,2022,-0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,-0.6310879443260528,-0.7757112907044198,0.2113826236296243,0.9774033898178668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,overtaking,collision with motor vehicle,none,albany,menands,1.0333333333333334,1.43536701,1.1188953,1.8267258
1.0,43.80674166666666,5,1,-73.6796950143811,42.559052059414,1,0,0,0,1,1,0,2,2,0,2022,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,-0.9976687691905392,-0.0682424133646704,-0.0532221748421785,-0.998582695676762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,right angle,collision with motor vehicle,stop sign,rensselaer,schodack,1.6833333333333331,3.557348975,3.0416741,4.021077
1.0,48.30547655555556,6,1,-73.4975756147177,44.5197793429997,0,0,0,0,0,0,0,1,0,1,2022,0.3943558551133185,0.9189578116202306,0.4999999999999999,0.8660254037844387,0.8169698930104421,-0.5766803221148671,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with earth element rock cut ditch,none,clinton,ausable,1.1833333333333331,2.940948943,5.4506845,4.731684
2.0,30.15519394444445,0,0,-73.7392416165895,42.6592162743822,0,3,0,0,0,0,0,1,0,1,2022,-0.2993631229733582,-0.9541392564000488,0.4999999999999999,0.8660254037844387,0.9976687691905392,-0.0682424133646708,0.97142989326471,-0.2373266998711148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with guide rail,none,albany,albany,1.0,1.026504892,1.5769061,2.0062099
1.0,40.56939238888892,0,0,-78.9090598677298,42.9501477812111,3,2,0,0,3,0,3,2,0,0,2022,-0.5712682150947924,0.8207634412072763,1.0,6.123233995736766e-17,0.9790840876823228,0.2034560130526337,-0.3641605752528223,-0.9313361774523384,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,head on,collision with motor vehicle,none,erie,buffalo,2.0,4.3036155460000005,1.1716967,1.9362742
1.0,39.93559272222223,4,0,-77.6820295282294,43.1583857637491,0,0,0,0,0,0,0,1,1,0,2021,0.3943558551133185,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,-0.9976687691905392,-0.0682424133646704,0.8993121301712192,-0.4373073204588553,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,other,collision with curbing,none,monroe,gates,1.1166666666666667,2.212702131,1.0908607,1.9415587
1.0,36.81630416666667,4,0,-73.742382142682,42.6699295373661,0,0,0,0,0,0,0,1,0,1,2022,-0.9377521321470804,0.3473052528448203,0.8660254037844386,0.5000000000000001,-0.6310879443260528,-0.7757112907044198,0.7865515558026426,-0.6175246149461918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with guide rail,none,albany,albany,1.7,2.776285628,1.2186668,1.9977704
1.0,42.998957777777775,4,0,-73.8188082194168,42.6905365304508,0,3,0,0,0,0,0,1,0,0,2022,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,-0.9976687691905392,-0.0682424133646704,0.5528000653611936,-0.8333139190825148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,other,collision with other barrier,none,albany,albany,1.6166666666666667,3.829509473,1.3149712,2.7316172
1.0,47.85187483333333,5,1,-73.734574100181,41.5485935907741,0,0,0,0,0,0,0,1,0,0,2022,-0.3943558551133187,0.9189578116202306,0.4999999999999999,0.8660254037844387,-0.816969893010442,-0.5766803221148672,-0.1590634960190718,-0.9872683547213446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with sign post,none,dutchess,east fishkill,1.8666666666666667,4.845451058,1.8789719,2.9837644
2.0,22.94727616666667,4,0,-73.9648687583486,41.5211875598814,3,3,1,0,1,0,1,1,0,0,2021,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,0.2697967711570243,0.9629172873477994,0.9574220383620056,0.2886919473396211,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,other,collision with earth element rock cut ditch,none,dutchess,fishkill,1.2166666666666666,0.7928693960000001,1.5455902,0.76331973
1.0,44.33490805555555,5,1,-76.0472673169303,42.4674803237331,0,0,0,0,0,0,0,1,0,1,2022,0.9987165071710528,-0.0506491688387126,0.4999999999999999,0.8660254037844387,0.9422609221188204,-0.3348796121709861,0.1062934856473654,0.9943348002101372,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,other,collision with earth element rock cut ditch,none,cortland,marathon,1.5333333333333334,3.174584439,2.0791912,3.5038428
1.0,39.295579333333336,3,0,-73.8208399635478,40.8855069987911,0,0,0,0,0,0,0,2,0,1,2021,0.3943558551133185,0.9189578116202306,-1.0,-1.8369701987210294e-16,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,overtaking,collision with motor vehicle,other,bronx,bronx,1.5,3.095048951,1.1902659,2.1099026
1.0,40.4326905,5,1,-73.8471909512413,42.7021530749914,0,0,0,0,0,0,0,1,0,1,2022,-0.3943558551133187,0.9189578116202306,0.4999999999999999,0.8660254037844387,0.1361666490962471,-0.9906859460363306,0.5963673585385013,0.8027116379309637,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,other,collision with other fixed object,unknown,albany,albany,1.35,2.540164648,1.2510594,2.3893702
1.0,38.51886405555556,4,0,-78.890340932578,42.8907511650891,0,0,0,0,0,0,0,1,0,0,2022,-0.4853019625310808,-0.8743466161445822,0.8660254037844386,0.5000000000000001,0.9422609221188204,-0.3348796121709861,0.7164567402983153,-0.6976315211349846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with other barrier,none,erie,buffalo,1.9166666666666667,3.728847371,1.8491118,2.5820854
3.0,12.383948388888893,4,0,-73.8239576647971,40.8243870202542,0,0,0,0,0,0,0,2,0,1,2021,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,-0.9422609221188204,-0.3348796121709864,-0.9968120070307502,0.0797861055530826,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,overtaking,collision with motor vehicle,none,bronx,bronx,1.6,0.424396393,1.5007327,0.30818883
1.0,38.121185833333335,1,0,-73.8646366205992,42.7114184886693,0,0,0,0,0,0,0,2,0,1,2022,-0.651372482722222,-0.7587581226927911,0.8660254037844387,-0.4999999999999998,0.9422609221188204,-0.3348796121709861,-0.752570769856139,0.6585113790650381,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,overtaking,collision with motor vehicle,none,albany,albany,1.2666666666666666,2.061087607,1.9841412,3.4345016
1.0,44.87550188888889,5,1,-76.1361091889575,42.5935112039708,0,0,0,0,0,0,0,1,0,1,2022,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,-0.1361666490962464,-0.9906859460363308,0.2113826236296243,0.9774033898178668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with guide rail,none,cortland,cortlandville,1.7833333333333334,3.326198963,2.0997534,3.5652065
4.0,7.673946944444445,1,0,-73.6687508558052,40.9879078669021,0,0,0,0,0,0,0,2,1,1,2021,0.9987165071710528,-0.0506491688387126,1.2246467991473532e-16,-1.0,0.3984010898462414,-0.917211301505453,-0.97142989326471,-0.2373266998711151,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,rear end,collision with motor vehicle,none,westchester,rye,1.7833333333333334,0.264082675,1.8513507,0.65566856
1.0,40.40162188888889,4,0,-73.7737403366494,42.7475275723849,0,0,0,0,0,0,0,1,0,1,2022,0.72479278722912,0.6889669190756866,0.8660254037844386,0.5000000000000001,0.3984010898462414,-0.917211301505453,0.9996456111234526,-0.0266205214377746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with guide rail,none,albany,colonie,1.4833333333333334,2.592359812,1.3783559,2.500217
1.0,45.52172900000001,5,1,-76.0422069006089,42.4571389296367,0,0,0,0,0,0,0,1,0,1,2022,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,0.8169698930104421,-0.5766803221148671,-0.8183027759081689,0.574787410214407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with earth element rock cut ditch,none,cortland,marathon,1.4166666666666667,3.147244115,1.4729418,2.7570012
1.0,34.194113388888894,0,0,-78.7940229588345,42.9848510513526,0,2,0,0,0,0,0,1,0,0,2021,0.1011683219874327,-0.994869323391895,-0.5000000000000004,0.8660254037844384,0.8878852184023752,0.4600650377311522,-0.9826841245925212,0.1852887240871138,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,other,collision with light support utility pole,none,erie,amherst,1.0666666666666669,1.345889586,0.94510007,1.1652725
1.0,39.41985377777778,5,1,-76.1519085888192,43.0537413027933,1,2,0,0,2,2,0,2,1,1,2022,0.9987165071710528,-0.0506491688387126,0.4999999999999999,0.8660254037844387,0.2697967711570243,0.9629172873477994,-0.7164567402983151,-0.6976315211349847,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,overtaking,collision with motor vehicle,none,onondaga,syracuse,1.4,2.807354178,1.2146854,2.4400854
1.0,46.863893,5,1,-77.8518368046751,42.3120962870525,0,3,0,0,0,0,0,1,0,0,2022,0.6513724827222223,-0.758758122692791,1.0,6.123233995736766e-17,-0.730835964278124,0.6825531432186541,-0.9407002666710332,-0.3392388661180305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,other,collision with snow embankment,none,allegany,west almond,1.8666666666666667,4.495619185,1.5851372,3.1610804
2.0,27.321736611111117,5,1,-73.600284308329,41.3948872455055,1,0,1,0,3,3,0,2,1,0,2022,0.299363122973358,-0.9541392564000488,0.4999999999999999,-0.8660254037844387,-0.979084087682323,0.2034560130526333,0.9911528310040072,-0.1327255272837218,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,right angle,collision with motor vehicle,none,putnam,southeast,1.35,1.102312154,1.6282583,1.5365988
1.0,36.16386333333334,0,0,-73.026579622077,40.822831563804,0,0,0,0,0,0,0,2,1,1,2021,-0.8486442574947509,0.5289640103269624,-0.4999999999999997,-0.8660254037844388,0.1361666490962471,-0.9906859460363306,-0.0532221748421785,-0.998582695676762,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,overtaking,collision with motor vehicle,none,suffolk,brookhaven,1.05,1.383793217,1.3100481,1.4838381
1.0,32.404561388888894,6,1,-78.7904212476886,42.982376327332,0,1,0,0,0,0,0,1,0,0,2022,-0.9987165071710528,-0.0506491688387135,0.4999999999999999,0.8660254037844387,-0.9422609221188204,-0.3348796121709864,-0.2113826236296253,0.9774033898178665,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,other,collision with guiderail end,none,erie,amherst,1.0,1.171284335,1.3998535,2.069483
